ReturnID,OrderID,ProductID,ReturnDate,QuantityReturned,Reason,RefundAmount,Status
RT-01785,ORD-2025-035472,P-0353,2025-01-06,1,Damaged in transit,9650.0,Approved
RT-01786,ORD-2025-035478,P-0631,2025-01-16,1,Expired product,39300.0,Approved
RT-01787,ORD-2025-035519,P-1023,2025-01-07,1,Wrong item delivered,40250.0,Rejected
RT-01788,ORD-2025-035532,P-0398,2025-01-05,1,Defective on arrival,42400.0,Approved
RT-01789,ORD-2025-035588,P-0751,2025-01-08,1,Changed mind,4650.0,Approved
RT-01790,ORD-2025-035601,P-0749,2025-01-08,1,Damaged in transit,2750.0,Approved
RT-01791,ORD-2025-035610,P-0227,2025-01-14,1,Changed mind,8400.0,Approved
RT-01792,ORD-2025-035642,P-0430,2025-01-12,1,Defective on arrival,173750.0,Approved
RT-01793,ORD-2025-035643,P-1079,2025-01-13,1,Wrong size,93850.0,Approved
RT-01794,ORD-2025-035643,P-0412,2025-01-08,1,Wrong item delivered,111150.0,Approved
RT-01795,ORD-2025-035649,P-0515,2025-01-08,1,Defective on arrival,58800.0,Approved
RT-01796,ORD-2025-035649,P-1131,2025-01-11,1,Damaged in transit,4250.0,Approved
RT-01797,ORD-2025-035652,P-1013,2025-01-15,1,Quality below expectation,29950.0,Pending
RT-01798,ORD-2025-035654,P-0381,2025-01-19,1,Wrong item delivered,410900.0,Approved
RT-01799,ORD-2025-035670,P-0736,2025-01-13,1,Expired product,81750.0,Approved
RT-01800,ORD-2025-035692,P-1111,2025-01-14,1,Changed mind,13500.0,Approved
RT-01801,ORD-2025-035694,P-0974,2025-01-17,1,Quality below expectation,110850.0,Pending
RT-01802,ORD-2025-035733,P-0928,2025-01-09,1,Changed mind,5200.0,Approved
RT-01803,ORD-2025-035733,P-0534,2025-01-16,1,Changed mind,162100.0,Approved
RT-01804,ORD-2025-035734,P-0716,2025-01-11,1,Changed mind,78650.0,Approved
RT-01805,ORD-2025-035738,P-0220,2025-01-13,1,Wrong item delivered,7150.0,Approved
RT-01806,ORD-2025-035760,P-0501,2025-01-13,1,Damaged in transit,179800.0,Approved
RT-01807,ORD-2025-035814,P-0744,2025-01-16,1,Changed mind,5950.0,Approved
RT-01808,ORD-2025-035826,P-0062,2025-01-20,2,Changed mind,1500.0,Approved
RT-01809,ORD-2025-035868,P-0481,2025-01-24,1,Wrong item delivered,360800.0,Approved
RT-01810,ORD-2025-035935,P-0401,2025-01-13,1,Wrong item delivered,234650.0,Approved
RT-01811,ORD-2025-035975,P-0171,2025-01-20,1,Changed mind,2700.0,Pending
RT-01812,ORD-2025-036054,P-0948,2025-01-16,1,Wrong item delivered,62800.0,Approved
RT-01813,ORD-2025-036056,P-1077,2025-01-21,1,Changed mind,43550.0,Approved
RT-01814,ORD-2025-036063,P-1172,2025-01-14,1,Wrong item delivered,39250.0,Approved
RT-01815,ORD-2025-036072,P-1016,2025-01-20,1,Wrong size,26132.0,Approved
RT-01816,ORD-2025-036103,P-0461,2025-01-23,1,Wrong item delivered,73850.0,Rejected
RT-01817,ORD-2025-036112,P-0469,2025-01-16,1,Wrong item delivered,153750.0,Approved
RT-01818,ORD-2025-036130,P-0394,2025-01-25,1,Wrong item delivered,72700.0,Approved
RT-01819,ORD-2025-036131,P-0386,2025-01-28,1,Wrong item delivered,156000.0,Approved
RT-01820,ORD-2025-036133,P-0517,2025-01-22,1,Damaged in transit,19450.0,Approved
RT-01821,ORD-2025-036143,P-0259,2025-01-22,1,Changed mind,3300.0,Approved
RT-01822,ORD-2025-036146,P-0454,2025-01-22,1,Changed mind,127800.0,Approved
RT-01823,ORD-2025-036163,P-1158,2025-01-24,1,Expired product,7350.0,Approved
RT-01824,ORD-2025-036163,P-1031,2025-01-28,1,Wrong item delivered,77450.0,Pending
RT-01825,ORD-2025-036181,P-1068,2025-01-16,2,Wrong item delivered,173400.0,Approved
RT-01826,ORD-2025-036184,P-0416,2025-01-23,1,Changed mind,84200.0,Approved
RT-01827,ORD-2025-036204,P-0848,2025-01-19,1,Changed mind,10400.0,Approved
RT-01828,ORD-2025-036213,P-0132,2025-01-24,1,Wrong item delivered,7150.0,Approved
RT-01829,ORD-2025-036232,P-0909,2025-01-19,1,Changed mind,3550.0,Approved
RT-01830,ORD-2025-036273,P-0934,2025-01-28,1,Quality below expectation,51400.0,Approved
RT-01831,ORD-2025-036284,P-1049,2025-01-22,1,Quality below expectation,14000.0,Approved
RT-01832,ORD-2025-036295,P-0449,2025-01-18,2,Damaged in transit,186200.0,Approved
RT-01833,ORD-2025-036334,P-0786,2025-01-31,1,Damaged in transit,18900.0,Approved
RT-01834,ORD-2025-036345,P-1023,2025-01-22,1,Quality below expectation,40250.0,Approved
RT-01835,ORD-2025-036348,P-0545,2025-01-26,1,Changed mind,590805.0,Approved
RT-01836,ORD-2025-036401,P-0306,2025-01-26,3,Expired product,34500.0,Approved
RT-01837,ORD-2025-036420,P-0455,2025-01-23,1,Changed mind,111350.0,Approved
RT-01838,ORD-2025-036424,P-0398,2025-01-27,1,Changed mind,42400.0,Approved
RT-01839,ORD-2025-036459,P-0775,2025-01-26,1,Changed mind,6600.0,Approved
RT-01840,ORD-2025-036460,P-0729,2025-01-29,1,Damaged in transit,5650.0,Pending
RT-01841,ORD-2025-036494,P-1199,2025-01-22,1,Changed mind,14750.0,Approved
RT-01842,ORD-2025-036509,P-0478,2025-01-31,1,Changed mind,284450.0,Approved
RT-01843,ORD-2025-036527,P-0401,2025-01-27,1,Changed mind,234650.0,Approved
RT-01844,ORD-2025-036574,P-0213,2025-02-04,1,Damaged in transit,6550.0,Approved
RT-01845,ORD-2025-036601,P-0529,2025-01-26,1,Damaged in transit,155500.0,Approved
RT-01846,ORD-2025-036607,P-0560,2025-01-28,1,Wrong item delivered,22700.0,Approved
RT-01847,ORD-2025-036675,P-0490,2025-01-30,1,Defective on arrival,123800.0,Pending
RT-01848,ORD-2025-036694,P-0838,2025-02-05,1,Changed mind,3400.0,Approved
RT-01849,ORD-2025-036717,P-0377,2025-01-29,1,Damaged in transit,2250.0,Approved
RT-01850,ORD-2025-036717,P-0427,2025-01-25,1,Wrong item delivered,116950.0,Pending
RT-01851,ORD-2025-036727,P-1055,2025-02-02,1,Quality below expectation,24800.0,Approved
RT-01852,ORD-2025-036728,P-0474,2025-02-01,1,Changed mind,362500.0,Approved
RT-01853,ORD-2025-036737,P-0423,2025-02-02,1,Defective on arrival,413200.0,Approved
RT-01854,ORD-2025-036799,P-0535,2025-02-06,1,Damaged in transit,34350.0,Approved
RT-01855,ORD-2025-036811,P-0417,2025-02-06,1,Damaged in transit,111800.0,Pending
RT-01856,ORD-2025-036813,P-0649,2025-02-08,1,Wrong item delivered,7800.0,Rejected
RT-01857,ORD-2025-036868,P-0543,2025-02-04,1,Defective on arrival,90650.0,Approved
RT-01858,ORD-2025-036873,P-0139,2025-02-02,1,Expired product,7700.0,Approved
RT-01859,ORD-2025-036882,P-1060,2025-02-09,1,Quality below expectation,77150.0,Approved
RT-01860,ORD-2025-036894,P-0362,2025-02-02,1,Changed mind,2500.0,Approved
RT-01861,ORD-2025-036946,P-0896,2025-02-03,1,Expired product,8272.0,Pending
RT-01862,ORD-2025-036955,P-0605,2025-02-02,1,Expired product,17437.0,Approved
RT-01863,ORD-2025-036965,P-0739,2025-01-31,2,Damaged in transit,150500.0,Approved
RT-01864,ORD-2025-036971,P-0532,2025-01-28,1,Damaged in transit,30600.0,Approved
RT-01865,ORD-2025-037022,P-1048,2025-02-08,3,Wrong item delivered,259800.0,Approved
RT-01866,ORD-2025-037034,P-0975,2025-02-06,1,Wrong item delivered,62300.0,Approved
RT-01867,ORD-2025-037061,P-0438,2025-01-31,1,Defective on arrival,157450.0,Approved
RT-01868,ORD-2025-037090,P-0273,2025-02-11,1,Changed mind,2200.0,Approved
RT-01869,ORD-2025-037095,P-0194,2025-02-09,1,Wrong item delivered,10300.0,Approved
RT-01870,ORD-2025-037137,P-0043,2025-01-31,1,Expired product,5200.0,Approved
RT-01871,ORD-2025-037138,P-0460,2025-02-07,1,Damaged in transit,188550.0,Approved
RT-01872,ORD-2025-037144,P-0099,2025-02-08,2,Expired product,14600.0,Approved
RT-01873,ORD-2025-037172,P-0509,2025-02-04,1,Damaged in transit,666900.0,Approved
RT-01874,ORD-2025-037182,P-0493,2025-02-08,1,Wrong item delivered,47300.0,Pending
RT-01875,ORD-2025-037211,P-1039,2025-02-08,1,Wrong size,80450.0,Pending
RT-01876,ORD-2025-037228,P-1071,2025-02-04,1,Changed mind,86800.0,Rejected
RT-01877,ORD-2025-037233,P-1030,2025-02-10,1,Changed mind,84350.0,Approved
RT-01878,ORD-2025-037247,P-0836,2025-02-01,1,Damaged in transit,997.5,Approved
RT-01879,ORD-2025-037250,P-0759,2025-02-13,1,Changed mind,1400.0,Approved
RT-01880,ORD-2025-037261,P-0756,2025-02-08,1,Damaged in transit,11100.0,Approved
RT-01881,ORD-2025-037291,P-0824,2025-02-02,1,Wrong item delivered,9450.0,Approved
RT-01882,ORD-2025-037314,P-0529,2025-02-08,1,Changed mind,155500.0,Approved
RT-01883,ORD-2025-037332,P-0498,2025-02-06,1,Changed mind,33050.0,Rejected
RT-01884,ORD-2025-037340,P-0855,2025-02-11,1,Expired product,4450.0,Approved
RT-01885,ORD-2025-037347,P-0637,2025-02-02,1,Damaged in transit,16356.0,Approved
RT-01886,ORD-2025-037372,P-0547,2025-02-13,1,Wrong item delivered,51250.0,Rejected
RT-01887,ORD-2025-037374,P-0403,2025-02-11,1,Wrong item delivered,577600.0,Rejected
RT-01888,ORD-2025-037385,P-1048,2025-02-12,1,Wrong size,86600.0,Approved
RT-01889,ORD-2025-037417,P-1029,2025-02-16,1,Changed mind,105050.0,Approved
RT-01890,ORD-2025-037427,P-0851,2025-02-08,1,Changed mind,5850.0,Approved
RT-01891,ORD-2025-037430,P-0320,2025-02-13,1,Expired product,2576.0,Approved
RT-01892,ORD-2025-037479,P-0916,2025-02-06,1,Wrong item delivered,8450.0,Approved
RT-01893,ORD-2025-037497,P-0983,2025-02-10,1,Wrong item delivered,46550.0,Approved
RT-01894,ORD-2025-037507,P-0560,2025-02-12,1,Changed mind,22700.0,Pending
RT-01895,ORD-2025-037508,P-0404,2025-02-16,1,Changed mind,28100.0,Approved
RT-01896,ORD-2025-037535,P-0125,2025-02-07,1,Damaged in transit,500.0,Approved
RT-01897,ORD-2025-037568,P-1004,2025-02-10,1,Wrong size,38350.0,Approved
RT-01898,ORD-2025-037588,P-1024,2025-02-14,1,Quality below expectation,14650.0,Approved
RT-01899,ORD-2025-037597,P-0806,2025-02-19,1,Wrong item delivered,6300.0,Approved
RT-01900,ORD-2025-037598,P-0995,2025-02-12,1,Quality below expectation,117800.0,Approved
RT-01901,ORD-2025-037617,P-0560,2025-02-19,1,Defective on arrival,22700.0,Approved
RT-01902,ORD-2025-037618,P-0636,2025-02-12,1,Changed mind,5050.0,Pending
RT-01903,ORD-2025-037625,P-0002,2025-02-11,1,Wrong item delivered,1750.0,Approved
RT-01904,ORD-2025-037663,P-1080,2025-02-18,1,Wrong size,32100.0,Pending
RT-01905,ORD-2025-037664,P-1051,2025-02-12,1,Changed mind,16554.0,Approved
RT-01906,ORD-2025-037675,P-0818,2025-02-15,1,Expired product,4600.0,Approved
RT-01907,ORD-2025-037681,P-0832,2025-02-20,1,Changed mind,2100.0,Approved
RT-01908,ORD-2025-037706,P-0055,2025-02-12,1,Changed mind,18000.0,Approved
RT-01909,ORD-2025-037724,P-0344,2025-02-21,1,Wrong item delivered,6050.0,Approved
RT-01910,ORD-2025-037726,P-0500,2025-02-15,1,Changed mind,384650.0,Approved
RT-01911,ORD-2025-037729,P-0467,2025-02-18,1,Changed mind,705226.0,Approved
RT-01912,ORD-2025-037739,P-0030,2025-02-15,1,Changed mind,2400.0,Rejected
RT-01913,ORD-2025-037755,P-0162,2025-02-18,1,Expired product,30400.0,Rejected
RT-01914,ORD-2025-037778,P-0420,2025-02-10,1,Changed mind,534750.0,Approved
RT-01915,ORD-2025-037797,P-0237,2025-02-20,1,Wrong item delivered,2250.0,Approved
RT-01916,ORD-2025-037831,P-0448,2025-02-21,1,Changed mind,370300.0,Approved
RT-01917,ORD-2025-037843,P-1029,2025-02-14,1,Quality below expectation,105050.0,Approved
RT-01918,ORD-2025-037862,P-0796,2025-02-20,1,Changed mind,27500.0,Approved
RT-01919,ORD-2025-037884,P-0956,2025-02-22,1,Changed mind,63950.0,Approved
RT-01920,ORD-2025-037941,P-0281,2025-02-15,1,Expired product,12000.0,Approved
RT-01921,ORD-2025-037967,P-0955,2025-02-13,1,Quality below expectation,35550.0,Rejected
RT-01922,ORD-2025-037985,P-0133,2025-02-26,1,Damaged in transit,35550.0,Approved
RT-01923,ORD-2025-038015,P-0497,2025-02-25,1,Damaged in transit,104100.0,Approved
RT-01924,ORD-2025-038084,P-0511,2025-02-21,1,Changed mind,286350.0,Approved
RT-01925,ORD-2025-038122,P-0620,2025-02-20,1,Changed mind,38250.0,Approved
RT-01926,ORD-2025-038143,P-0955,2025-02-22,1,Quality below expectation,35550.0,Approved
RT-01927,ORD-2025-038172,P-0008,2025-02-25,3,Damaged in transit,21450.0,Approved
RT-01928,ORD-2025-038172,P-0213,2025-03-01,1,Wrong item delivered,6550.0,Approved
RT-01929,ORD-2025-038213,P-1023,2025-02-18,1,Quality below expectation,40250.0,Approved
RT-01930,ORD-2025-038252,P-0144,2025-02-24,2,Expired product,20398.0,Approved
RT-01931,ORD-2025-038264,P-0283,2025-02-19,1,Wrong item delivered,4900.0,Approved
RT-01932,ORD-2025-038264,P-0487,2025-02-21,1,Changed mind,72800.0,Approved
RT-01933,ORD-2025-038268,P-0718,2025-02-28,1,Changed mind,31700.0,Approved
RT-01934,ORD-2025-038273,P-0463,2025-02-18,1,Defective on arrival,116500.0,Approved
RT-01935,ORD-2025-038286,P-0393,2025-02-19,2,Wrong item delivered,358200.0,Approved
RT-01936,ORD-2025-038299,P-0711,2025-02-28,1,Wrong item delivered,3250.0,Rejected
RT-01937,ORD-2025-038300,P-1066,2025-02-18,2,Wrong item delivered,63100.0,Pending
RT-01938,ORD-2025-038349,P-0109,2025-03-01,1,Wrong item delivered,7100.0,Approved
RT-01939,ORD-2025-038404,P-0359,2025-02-23,1,Changed mind,3150.0,Approved
RT-01940,ORD-2025-038414,P-0234,2025-03-04,1,Changed mind,2550.0,Approved
RT-01941,ORD-2025-038425,P-0456,2025-02-26,1,Damaged in transit,129100.0,Approved
RT-01942,ORD-2025-038425,P-0434,2025-02-21,2,Damaged in transit,44300.0,Approved
RT-01943,ORD-2025-038433,P-0475,2025-02-21,1,Defective on arrival,24700.0,Approved
RT-01944,ORD-2025-038442,P-0961,2025-02-21,1,Changed mind,92050.0,Approved
RT-01945,ORD-2025-038482,P-1080,2025-02-22,1,Quality below expectation,32100.0,Approved
RT-01946,ORD-2025-038501,P-0833,2025-03-05,1,Wrong item delivered,10600.0,Approved
RT-01947,ORD-2025-038506,P-0389,2025-03-05,2,Defective on arrival,114900.0,Approved
RT-01948,ORD-2025-038520,P-0882,2025-03-02,1,Changed mind,8150.0,Approved
RT-01949,ORD-2025-038572,P-0524,2025-03-05,1,Changed mind,195050.0,Approved
RT-01950,ORD-2025-038581,P-0060,2025-03-08,1,Wrong item delivered,22950.0,Approved
RT-01951,ORD-2025-038583,P-0018,2025-02-23,1,Wrong item delivered,3800.0,Approved
RT-01952,ORD-2025-038621,P-0609,2025-03-02,2,Wrong item delivered,167600.0,Approved
RT-01953,ORD-2025-038639,P-1070,2025-03-05,1,Quality below expectation,92150.0,Approved
RT-01954,ORD-2025-038660,P-0742,2025-03-01,1,Damaged in transit,11600.0,Approved
RT-01955,ORD-2025-038699,P-0415,2025-03-02,1,Damaged in transit,23218.0,Approved
RT-01956,ORD-2025-038703,P-0983,2025-03-02,1,Wrong size,44590.0,Approved
RT-01957,ORD-2025-038714,P-0795,2025-03-08,1,Changed mind,1450.0,Approved
RT-01958,ORD-2025-038720,P-0469,2025-03-05,1,Damaged in transit,153750.0,Approved
RT-01959,ORD-2025-038731,P-1065,2025-02-26,2,Quality below expectation,134300.0,Approved
RT-01960,ORD-2025-038748,P-1046,2025-03-01,1,Changed mind,71400.0,Approved
RT-01961,ORD-2025-038749,P-0463,2025-02-25,1,Changed mind,116500.0,Approved
RT-01962,ORD-2025-038756,P-1053,2025-02-28,1,Wrong size,70550.0,Pending
RT-01963,ORD-2025-038772,P-0919,2025-02-26,1,Damaged in transit,10850.0,Approved
RT-01964,ORD-2025-038776,P-0103,2025-03-07,1,Expired product,7605.0,Approved
RT-01965,ORD-2025-038842,P-0412,2025-03-05,2,Damaged in transit,222300.0,Rejected
RT-01966,ORD-2025-038852,P-0797,2025-03-10,1,Wrong item delivered,2050.0,Approved
RT-01967,ORD-2025-038861,P-0136,2025-03-07,1,Damaged in transit,4750.0,Approved
RT-01968,ORD-2025-038873,P-0821,2025-03-09,1,Expired product,12350.0,Approved
RT-01969,ORD-2025-038889,P-0308,2025-03-10,1,Changed mind,2025.0,Approved
RT-01970,ORD-2025-038906,P-0993,2025-03-02,1,Wrong size,119650.0,Approved
RT-01971,ORD-2025-038916,P-1014,2025-03-08,1,Changed mind,24900.0,Approved
RT-01972,ORD-2025-038918,P-1040,2025-03-06,1,Wrong size,33900.0,Approved
RT-01973,ORD-2025-038940,P-0086,2025-03-01,1,Wrong item delivered,6184.5,Rejected
RT-01974,ORD-2025-038995,P-0854,2025-03-02,1,Wrong item delivered,4005.0,Approved
RT-01975,ORD-2025-039004,P-0438,2025-03-04,1,Defective on arrival,157450.0,Approved
RT-01976,ORD-2025-039015,P-1001,2025-03-07,1,Wrong size,35775.0,Approved
RT-01977,ORD-2025-039017,P-0004,2025-03-09,2,Changed mind,65800.0,Approved
RT-01978,ORD-2025-039028,P-0317,2025-03-12,1,Wrong item delivered,7900.0,Approved
RT-01979,ORD-2025-039053,P-1063,2025-03-08,1,Wrong item delivered,63675.0,Approved
RT-01980,ORD-2025-039084,P-0494,2025-03-01,1,Changed mind,198540.0,Approved
RT-01981,ORD-2025-039085,P-0522,2025-03-03,1,Defective on arrival,4700.0,Approved
RT-01982,ORD-2025-039099,P-0229,2025-03-06,1,Expired product,660.0,Rejected
RT-01983,ORD-2025-039145,P-1188,2025-03-04,1,Damaged in transit,67900.0,Approved
RT-01984,ORD-2025-039150,P-1048,2025-03-08,1,Changed mind,77940.0,Rejected
RT-01985,ORD-2025-039155,P-0510,2025-03-07,1,Damaged in transit,28200.0,Approved
RT-01986,ORD-2025-039158,P-0393,2025-03-08,1,Defective on arrival,179100.0,Pending
RT-01987,ORD-2025-039172,P-0461,2025-03-03,1,Damaged in transit,66465.0,Approved
RT-01988,ORD-2025-039177,P-0966,2025-03-09,1,Changed mind,76200.0,Approved
RT-01989,ORD-2025-039178,P-0612,2025-03-11,1,Damaged in transit,2115.0,Approved
RT-01990,ORD-2025-039184,P-0575,2025-03-07,2,Expired product,23800.0,Approved
RT-01991,ORD-2025-039196,P-0349,2025-03-11,1,Wrong item delivered,4576.0,Approved
RT-01992,ORD-2025-039201,P-0043,2025-03-15,3,Changed mind,15600.0,Approved
RT-01993,ORD-2025-039203,P-0088,2025-03-15,2,Damaged in transit,8976.0,Pending
RT-01994,ORD-2025-039222,P-1154,2025-03-16,3,Damaged in transit,87450.0,Approved
RT-01995,ORD-2025-039254,P-0747,2025-03-05,1,Changed mind,13455.0,Rejected
RT-01996,ORD-2025-039261,P-0251,2025-03-05,2,Wrong item delivered,18800.0,Rejected
RT-01997,ORD-2025-039283,P-0919,2025-03-03,1,Expired product,10850.0,Rejected
RT-01998,ORD-2025-039324,P-0195,2025-03-17,1,Damaged in transit,2420.0,Rejected
RT-01999,ORD-2025-039327,P-0662,2025-03-15,1,Damaged in transit,1700.0,Pending
RT-02000,ORD-2025-039371,P-0335,2025-03-12,4,Wrong item delivered,5280.0,Approved
RT-02001,ORD-2025-039445,P-0129,2025-03-07,1,Damaged in transit,12200.0,Approved
RT-02002,ORD-2025-039469,P-0436,2025-03-11,1,Changed mind,36850.0,Approved
RT-02003,ORD-2025-039480,P-1186,2025-03-18,1,Expired product,37150.0,Approved
RT-02004,ORD-2025-039482,P-0779,2025-03-15,1,Changed mind,12240.0,Rejected
RT-02005,ORD-2025-039532,P-0078,2025-03-14,1,Wrong item delivered,6950.0,Approved
RT-02006,ORD-2025-039542,P-0238,2025-03-12,1,Changed mind,32150.0,Approved
RT-02007,ORD-2025-039571,P-1027,2025-03-20,1,Wrong size,62356.5,Approved
RT-02008,ORD-2025-039628,P-1026,2025-03-19,1,Quality below expectation,66800.0,Approved
RT-02009,ORD-2025-039629,P-0307,2025-03-20,1,Expired product,4600.0,Approved
RT-02010,ORD-2025-039634,P-0461,2025-03-15,1,Wrong item delivered,73850.0,Approved
RT-02011,ORD-2025-039648,P-0981,2025-03-14,1,Wrong size,33350.0,Rejected
RT-02012,ORD-2025-039654,P-0409,2025-03-14,1,Wrong item delivered,309400.0,Approved
RT-02013,ORD-2025-039675,P-0289,2025-03-22,1,Damaged in transit,10528.0,Approved
RT-02014,ORD-2025-039710,P-0522,2025-03-18,2,Changed mind,9400.0,Approved
RT-02015,ORD-2025-039719,P-0975,2025-03-15,1,Wrong size,62300.0,Approved
RT-02016,ORD-2025-039757,P-0950,2025-03-21,1,Changed mind,64300.0,Approved
RT-02017,ORD-2025-039763,P-0959,2025-03-19,1,Quality below expectation,7100.0,Rejected
RT-02018,ORD-2025-039768,P-0530,2025-03-15,1,Damaged in transit,53650.0,Approved
RT-02019,ORD-2025-039782,P-0454,2025-03-13,1,Changed mind,127800.0,Approved
RT-02020,ORD-2025-039824,P-0250,2025-03-15,1,Expired product,4048.0,Approved
RT-02021,ORD-2025-039830,P-0689,2025-03-25,1,Wrong item delivered,2600.0,Rejected
RT-02022,ORD-2025-039832,P-0459,2025-03-24,1,Wrong item delivered,83550.0,Approved
RT-02023,ORD-2025-039931,P-1059,2025-03-26,1,Wrong size,41050.0,Approved
RT-02024,ORD-2025-039936,P-0508,2025-03-14,1,Defective on arrival,93700.0,Pending
RT-02025,ORD-2025-039949,P-0964,2025-03-18,1,Wrong size,70750.0,Approved
RT-02026,ORD-2025-039969,P-0190,2025-03-18,1,Wrong item delivered,1300.0,Approved
RT-02027,ORD-2025-039983,P-0454,2025-03-23,1,Damaged in transit,127800.0,Approved
RT-02028,ORD-2025-039983,P-0964,2025-03-25,1,Quality below expectation,70750.0,Approved
RT-02029,ORD-2025-039985,P-0530,2025-03-15,2,Damaged in transit,107300.0,Approved
RT-02030,ORD-2025-039996,P-0970,2025-03-25,1,Quality below expectation,43150.0,Approved
RT-02031,ORD-2025-040007,P-0793,2025-03-23,1,Expired product,3700.0,Approved
RT-02032,ORD-2025-040015,P-0168,2025-03-29,2,Expired product,36400.0,Approved
RT-02033,ORD-2025-040019,P-0878,2025-03-20,1,Changed mind,1300.0,Approved
RT-02034,ORD-2025-040030,P-0510,2025-03-18,1,Damaged in transit,28200.0,Approved
RT-02035,ORD-2025-040056,P-0936,2025-03-29,1,Wrong item delivered,96050.0,Approved
RT-02036,ORD-2025-040062,P-0503,2025-03-28,2,Defective on arrival,1685800.0,Approved
RT-02037,ORD-2025-040064,P-1001,2025-03-21,1,Quality below expectation,39750.0,Approved
RT-02038,ORD-2025-040064,P-0911,2025-03-26,1,Wrong item delivered,7300.0,Rejected
RT-02039,ORD-2025-040069,P-1055,2025-03-27,2,Wrong size,49600.0,Approved
RT-02040,ORD-2025-040087,P-0138,2025-03-26,1,Changed mind,14900.0,Pending
RT-02041,ORD-2025-040097,P-0001,2025-03-20,2,Changed mind,6200.0,Rejected
RT-02042,ORD-2025-040135,P-0327,2025-03-23,2,Expired product,5600.0,Approved
RT-02043,ORD-2025-040138,P-1027,2025-03-24,1,Wrong item delivered,67050.0,Approved
RT-02044,ORD-2025-040143,P-0156,2025-03-29,1,Wrong item delivered,23276.0,Approved
RT-02045,ORD-2025-040171,P-0235,2025-03-21,1,Wrong item delivered,4664.0,Approved
RT-02046,ORD-2025-040219,P-0607,2025-03-26,1,Wrong item delivered,9550.0,Approved
RT-02047,ORD-2025-040225,P-0663,2025-04-01,1,Damaged in transit,34450.0,Approved
RT-02048,ORD-2025-040230,P-0778,2025-03-28,1,Wrong item delivered,11550.0,Approved
RT-02049,ORD-2025-040255,P-0406,2025-03-27,1,Changed mind,376050.0,Approved
